,ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）,address
310683,38206-5003-141.zip,202302131028,西条市禎瑞,262-12,,,西条市禎瑞262-12
310684,38206-5003-141.zip,202302131028,西条市禎瑞,262-13,,,西条市禎瑞262-13
310685,38206-5003-141.zip,202302131028,西条市禎瑞,262-14,,,西条市禎瑞262-14
310686,38206-5003-141.zip,202302131028,西条市禎瑞,262-15,,,西条市禎瑞262-15
310687,38206-5003-141.zip,202302131028,西条市禎瑞,262-16,,,西条市禎瑞262-16
310688,38206-5003-141.zip,202302131028,西条市禎瑞,262-17,,,西条市禎瑞262-17
310689,38206-5003-141.zip,202302131028,西条市禎瑞,262-18,,,西条市禎瑞262-18
310690,38206-5003-141.zip,202302131028,西条市禎瑞,262-19,,,西条市禎瑞262-19
310691,38206-5003-141.zip,202302131028,西条市禎瑞,262-20,,,西条市禎瑞262-20
310692,38206-5003-141.zip,202302131028,西条市禎瑞,262-21,,,西条市禎瑞262-21
310693,38206-5003-141.zip,202302131028,西条市禎瑞,263-1,,,西条市禎瑞263-1
310694,38206-5003-141.zip,202302131028,西条市禎瑞,263-2,,,西条市禎瑞263-2
310695,38206-5003-141.zip,202302131028,西条市禎瑞,264,,,西条市禎瑞264
310696,38206-5003-141.zip,202302131028,西条市禎瑞,265,,,西条市禎瑞265
310697,38206-5003-141.zip,202302131028,西条市禎瑞,266-1,,,西条市禎瑞266-1
310698,38206-5003-141.zip,202302131028,西条市禎瑞,266-2,,,西条市禎瑞266-2
310699,38206-5003-141.zip,202302131028,西条市禎瑞,267,,,西条市禎瑞267
310700,38206-5003-141.zip,202302131028,西条市禎瑞,269,,,西条市禎瑞269
310701,38206-5003-141.zip,202302131028,西条市禎瑞,270,,,西条市禎瑞270
310702,38206-5003-141.zip,202302131028,西条市禎瑞,271,,,西条市禎瑞271
310703,38206-5003-141.zip,202302131028,西条市禎瑞,272,,,西条市禎瑞272
310704,38206-5003-141.zip,202302131028,西条市禎瑞,273,,,西条市禎瑞273
310705,38206-5003-141.zip,202302131028,西条市禎瑞,274,,,西条市禎瑞274
310706,38206-5003-141.zip,202302131028,西条市禎瑞,275,,,西条市禎瑞275
310707,38206-5003-141.zip,202302131028,西条市禎瑞,276,,,西条市禎瑞276
310708,38206-5003-141.zip,202302131028,西条市禎瑞,277-1,,,西条市禎瑞277-1
310709,38206-5003-141.zip,202302131028,西条市禎瑞,277-2,,,西条市禎瑞277-2
310710,38206-5003-141.zip,202302131028,西条市禎瑞,278,,,西条市禎瑞278
310711,38206-5003-141.zip,202302131028,西条市禎瑞,279,,,西条市禎瑞279
310712,38206-5003-141.zip,202302131028,西条市禎瑞,280,,,西条市禎瑞280
310713,38206-5003-141.zip,202302131028,西条市禎瑞,281,,,西条市禎瑞281
310714,38206-5003-141.zip,202302131028,西条市禎瑞,282,,,西条市禎瑞282
310715,38206-5003-141.zip,202302131028,西条市禎瑞,286,,,西条市禎瑞286
310716,38206-5003-141.zip,202302131028,西条市禎瑞,287,,,西条市禎瑞287
310717,38206-5003-141.zip,202302131028,西条市禎瑞,288,,,西条市禎瑞288
310718,38206-5003-141.zip,202302131028,西条市禎瑞,289,,,西条市禎瑞289
310719,38206-5003-141.zip,202302131028,西条市禎瑞,290,,,西条市禎瑞290
310720,38206-5003-141.zip,202302131028,西条市禎瑞,291,,,西条市禎瑞291
310721,38206-5003-141.zip,202302131028,西条市禎瑞,292,,,西条市禎瑞292
310722,38206-5003-141.zip,202302131028,西条市禎瑞,293,,,西条市禎瑞293
310723,38206-5003-141.zip,202302131028,西条市禎瑞,294,,,西条市禎瑞294
310724,38206-5003-141.zip,202302131028,西条市禎瑞,296-1,,,西条市禎瑞296-1
310725,38206-5003-141.zip,202302131028,西条市禎瑞,296-2,,,西条市禎瑞296-2
310726,38206-5003-141.zip,202302131028,西条市禎瑞,297-1,,,西条市禎瑞297-1
310727,38206-5003-141.zip,202302131028,西条市禎瑞,297-2,,,西条市禎瑞297-2
310728,38206-5003-141.zip,202302131028,西条市禎瑞,298,,,西条市禎瑞298
310729,38206-5003-141.zip,202302131028,西条市禎瑞,299,,,西条市禎瑞299
310730,38206-5003-141.zip,202302131028,西条市禎瑞,300,,,西条市禎瑞300
310731,38206-5003-141.zip,202302131028,西条市禎瑞,301-1,,,西条市禎瑞301-1
310732,38206-5003-141.zip,202302131028,西条市禎瑞,301-2,,,西条市禎瑞301-2
310733,38206-5003-141.zip,202302131028,西条市禎瑞,301-3,,,西条市禎瑞301-3
310734,38206-5003-141.zip,202302131028,西条市禎瑞,302-1,,,西条市禎瑞302-1
310735,38206-5003-141.zip,202302131028,西条市禎瑞,302-2,,,西条市禎瑞302-2
